numero,votos_nominais,situacao,nome,nome_urna,sexo,data_nasc,destino_voto,numero_partido
18125,153,Não eleito,VALCEMIR FAGUNDES LOPES,VALCEMIR FAGUNDES,M,03/02/1973,Válido,18
18900,64,Não eleito,JOSE MARCIO GOMES,ZÉ MÁRCIO,M,19/03/1973,Válido,18
18028,57,Não eleito,DANIELLI MENDONÇA FALQUETO,DANIELLI FALQUETO,F,20/12/1978,Válido,18
18800,96,Não eleito,VALDEIR PEREIRA DO NASCIMENTO,VALDEIR NEM,M,17/06/1978,Válido,18
18888,48,Não eleito,ENETIVAL DE SOUZA,NETO BAIANO,M,22/08/1970,Válido,18
18002,167,Não eleito,ILSON MANOEL DA SILVA,ILSON MANOEL,M,15/10/1967,Válido,18
18190,71,Não eleito,EDSON LUIZ DE LAIA,TENENTE EDINHO MOURÃO,M,29/12/1970,Válido,18
18001,25,Não eleito,MARLUCIA SECCHIN,MARLUCIA SECCHIN,F,19/08/1959,Válido,18
18022,44,Não eleito,CASSIA ADRINI GOMES BARBOSA,CASSIA ADRINI,F,07/11/1978,Válido,18
77111,256,Não eleito,ANDRÉ CARLOS GOMES CARDOSO,ANDRÉ CARDOSO,M,26/05/1980,Válido,77
77595,63,Não eleito,VINICIUS PEREIRA DA SILVA,VINICIUS DO ALÍCIO,M,10/07/1984,Válido,77
77800,113,Não eleito,TIAGO TEIXEIRA VIEIRA,TIAGO VIEIRA,M,15/03/1985,Válido,77
77100,278,Não eleito,JOSÉ LUIZ QUINTINO,QUINTINO,M,01/01/1966,Válido,77
77888,293,Não eleito,CLEYDSON RENATO DIRCEU,RENATINHO,M,02/03/1977,Válido,77
77795,0,Não eleito,CRISTINA BARBOSA MARTINS DA SILVA,CRISTINA,F,12/03/1989,Válido,77
77123,36,Não eleito,ALEX BARBOSA,ALEX CHOCOLATE,M,11/01/1978,Válido,77
77555,274,Não eleito,MARCOS TEIXEIRA DA SILVA,MARQUINHO DA INFORMÁTICA,M,21/06/1971,Válido,77
77700,28,Não eleito,ANDRÉA PEREIRA DOS SANTOS PINUDO,PROFESSORA ANDRÉA,F,09/03/1972,Válido,77
77300,85,Não eleito,BENEDITO SALMO ANDRADE TRAGINO,SELMINHO,M,29/08/1984,Válido,77
77444,35,Não eleito,MARIA TEREZINHA DE FARIA,MARIA TEREZINHA,F,03/10/1968,Válido,77
77706,114,Não eleito,MAURA FERREIRA DOS PASSOS DE JESUS,MAURA PASSOS,F,22/09/1975,Válido,77
77222,331,Não eleito,VALFREDO VIEIRA SERRANO,VALFREDO ROCHA,M,26/05/1968,Válido,77
77321,54,Não eleito,ANDRÉ COUTO OLIVEIRA,ANDRÉ COUTO,M,21/04/1982,Válido,77
77777,384,Não eleito,SEBASTIÃO FIRMINO DE OLIVEIRA,TOM DA FUNERÁRIA,M,20/01/1962,Válido,77
77789,8,Não eleito,ANA CRISTINA ROCHA DA CONCEIÇÃO,CRISTINA DO BAZAR,F,25/08/1972,Válido,77
